,Product,Instant_Liking,q1_1_personal_opinion_of_this_Deodorant,q2_all_words,q3_1_strength_of_the_Deodorant,q4_1_artificial_chemical,q4_2_attractive,q4_3_bold,q4_4_boring,q4_5_casual,q4_6_cheap,q4_7_clean,q4_8_easy_to_wear,q4_9_elegant,typ
1751,Deodorant H,0,6,2,3,2,4,3,1,5,2,4,4,1,3.0
1752,Deodorant H,0,5,2,3,1,5,1,1,3,3,5,1,3,3.0
1753,Deodorant H,0,6,3,4,1,5,4,2,2,2,4,4,5,3.0
1754,Deodorant H,0,7,1,4,1,1,3,2,2,4,1,5,1,3.0
1755,Deodorant H,1,4,2,3,2,4,4,2,1,1,4,5,5,3.0
1756,Deodorant H,0,5,0,3,4,4,4,2,2,1,3,5,5,3.0
1757,Deodorant H,0,6,3,3,1,1,1,1,3,2,5,4,5,3.0
1758,Deodorant H,0,6,0,5,1,1,4,2,3,1,5,5,5,3.0
1759,Deodorant H,0,6,2,4,1,2,1,5,5,1,4,5,2,3.0
1760,Deodorant H,0,6,1,5,3,5,4,4,5,2,4,3,5,3.0
1761,Deodorant H,0,6,1,3,4,2,5,2,2,4,4,1,2,3.0
1762,Deodorant H,0,7,2,3,4,3,3,1,2,2,2,5,4,3.0
1763,Deodorant H,0,6,2,3,2,3,3,2,3,1,4,4,5,3.0
1764,Deodorant H,0,5,1,3,2,5,4,3,3,2,4,1,3,3.0
1765,Deodorant H,0,6,1,5,1,3,3,3,4,2,5,4,2,3.0
1766,Deodorant H,0,7,1,4,1,4,4,1,5,2,2,5,4,3.0
1767,Deodorant H,0,5,2,3,2,5,2,1,1,2,3,5,4,3.0
1768,Deodorant H,1,1,3,4,3,4,5,3,3,3,4,5,3,3.0
1769,Deodorant H,1,1,0,3,5,3,5,5,2,4,5,5,4,3.0
1770,Deodorant H,1,1,0,3,3,5,3,5,5,3,3,4,5,3.0
1771,Deodorant H,0,7,0,3,1,3,1,1,3,1,1,4,4,3.0
1772,Deodorant H,0,5,1,3,2,4,4,2,4,2,4,5,1,3.0
1773,Deodorant H,0,6,1,5,5,3,2,2,3,4,4,4,4,3.0
1774,Deodorant H,0,7,0,3,4,4,5,5,4,5,4,5,3,3.0
1775,Deodorant H,0,5,0,3,4,3,4,5,3,2,5,5,4,3.0
1776,Deodorant H,0,5,2,5,1,3,1,4,3,1,3,4,5,3.0
1777,Deodorant H,0,5,2,3,1,5,2,1,4,3,3,5,3,3.0
1778,Deodorant H,1,4,2,5,1,5,2,1,4,2,2,4,5,3.0
1779,Deodorant H,0,5,2,3,1,3,4,1,2,4,4,5,5,3.0
1780,Deodorant H,0,7,2,3,1,3,2,3,4,2,5,4,1,3.0
1781,Deodorant H,0,6,0,3,1,5,5,2,4,2,3,1,2,3.0
1782,Deodorant H,1,4,1,4,1,4,3,4,1,1,5,1,3,3.0
1783,Deodorant H,0,5,3,3,2,5,5,2,5,1,2,5,4,3.0
1784,Deodorant H,1,1,3,3,4,4,5,1,5,4,4,5,3,3.0
1785,Deodorant H,1,4,1,3,2,3,5,1,4,1,4,5,4,3.0
1786,Deodorant H,0,5,2,3,1,4,5,1,5,2,4,3,3,3.0
1787,Deodorant H,1,4,3,4,1,4,5,1,4,3,5,5,4,3.0
1788,Deodorant H,0,7,1,3,4,4,5,5,5,3,4,4,3,3.0
1789,Deodorant H,0,7,3,3,1,4,4,4,3,1,3,5,2,3.0
1790,Deodorant H,0,5,1,3,4,1,4,2,3,2,5,3,3,3.0
1791,Deodorant H,0,5,1,3,1,5,5,2,3,1,2,3,5,3.0
1792,Deodorant H,0,5,1,4,2,3,5,1,2,2,4,2,4,3.0
1793,Deodorant H,0,7,2,3,3,4,4,1,3,3,5,3,5,3.0
1794,Deodorant H,0,6,1,3,2,5,3,3,5,1,2,2,5,3.0
1795,Deodorant H,0,6,1,3,2,5,3,1,2,2,3,4,5,3.0
1796,Deodorant H,1,2,1,3,5,5,4,2,2,2,5,4,4,3.0
1797,Deodorant H,0,6,1,3,2,5,1,4,3,5,4,4,5,3.0
1798,Deodorant H,0,7,1,2,2,5,3,3,3,3,5,5,2,3.0
1799,Deodorant H,0,7,1,3,3,4,1,1,1,2,5,3,5,3.0
1800,Deodorant H,0,5,1,3,5,5,4,3,4,3,5,5,2,3.0
1801,Deodorant H,0,6,1,3,1,1,4,3,5,3,4,5,4,3.0
1802,Deodorant H,0,5,2,3,1,4,5,5,1,3,5,4,2,3.0
1803,Deodorant H,1,4,1,3,1,4,2,1,1,2,4,4,4,3.0
1804,Deodorant H,0,6,1,3,2,1,5,4,4,2,5,5,5,3.0
1805,Deodorant H,0,5,1,4,4,3,4,3,5,5,4,3,3,3.0
1806,Deodorant H,0,6,1,3,5,3,2,2,5,2,2,3,5,3.0
1807,Deodorant H,1,1,2,4,1,5,3,2,5,1,2,4,5,3.0
1808,Deodorant H,0,6,2,3,1,4,2,1,1,4,5,4,4,3.0
1809,Deodorant H,0,5,0,3,3,3,5,1,4,2,5,2,5,3.0
1810,Deodorant H,1,4,2,3,1,4,5,2,4,1,3,1,1,3.0
1811,Deodorant H,0,6,3,4,4,4,4,1,5,2,4,4,2,3.0
1812,Deodorant H,0,7,2,3,1,5,4,2,2,4,3,2,5,3.0
1813,Deodorant H,0,7,0,3,4,5,5,1,5,1,1,1,3,3.0
1814,Deodorant H,0,5,2,5,2,1,2,3,5,2,3,5,4,3.0
1815,Deodorant H,0,7,1,4,5,4,2,2,3,1,4,4,5,3.0
1816,Deodorant H,1,2,1,3,3,4,3,2,5,1,4,3,5,3.0
1817,Deodorant H,0,6,1,3,5,5,5,3,4,1,5,5,4,3.0
1818,Deodorant H,1,4,0,3,3,1,1,3,2,1,3,2,2,3.0
1819,Deodorant H,1,2,1,3,2,5,5,2,4,4,5,2,4,3.0
1820,Deodorant H,0,7,0,5,1,4,5,3,2,3,5,5,5,3.0
1821,Deodorant H,0,6,1,4,1,1,3,3,2,2,5,3,4,3.0
1822,Deodorant H,0,6,0,3,1,2,5,5,1,1,4,5,2,3.0
1823,Deodorant H,0,5,3,3,3,5,4,3,2,4,5,1,3,3.0
1824,Deodorant H,0,5,2,3,3,3,4,2,5,4,2,2,4,3.0
1825,Deodorant H,0,5,1,3,1,2,4,1,2,1,4,4,3,3.0
1826,Deodorant H,0,5,1,3,3,5,5,1,3,2,5,4,4,3.0
1827,Deodorant H,0,7,0,3,4,4,5,4,5,1,3,4,3,3.0
1828,Deodorant H,1,3,2,3,3,4,5,1,5,5,3,4,4,3.0
1829,Deodorant H,0,5,0,3,2,5,5,4,5,3,3,1,1,3.0
1830,Deodorant H,1,4,3,3,4,3,5,2,1,4,5,5,4,3.0
1831,Deodorant H,0,5,1,1,4,5,3,1,5,1,5,5,2,3.0
1832,Deodorant H,0,7,1,4,5,4,1,2,4,5,5,5,4,3.0
1833,Deodorant H,0,7,0,5,1,4,5,3,3,2,5,2,4,3.0
1834,Deodorant H,0,6,0,3,1,4,5,2,3,3,5,3,5,3.0
1835,Deodorant H,1,1,2,4,4,4,3,1,5,5,5,5,4,3.0
1836,Deodorant H,0,5,1,4,1,1,5,1,3,3,4,4,5,3.0
1837,Deodorant H,1,4,1,3,4,5,5,2,1,1,5,4,1,3.0
1838,Deodorant H,1,4,1,3,3,3,2,1,3,1,5,5,2,3.0
1839,Deodorant H,0,6,0,3,5,5,2,2,3,1,3,5,4,3.0
1840,Deodorant H,0,5,2,5,3,3,1,2,3,5,1,4,1,3.0
1841,Deodorant H,1,4,0,3,1,4,4,2,4,1,4,5,5,3.0
1842,Deodorant H,0,7,0,3,2,4,4,5,3,2,5,1,5,3.0
1843,Deodorant H,0,6,1,5,4,5,4,1,1,5,4,3,4,3.0
1844,Deodorant H,1,4,1,3,2,3,5,5,2,1,1,3,1,3.0
1845,Deodorant H,1,4,0,4,1,5,4,2,4,1,4,4,5,3.0
1846,Deodorant H,1,3,0,4,3,4,5,2,3,1,4,2,4,3.0
1847,Deodorant H,0,5,3,4,3,5,5,1,4,2,2,5,3,3.0
1848,Deodorant H,0,6,1,4,1,5,5,3,3,3,5,5,4,3.0
1849,Deodorant H,0,5,1,5,3,5,5,1,5,4,3,4,3,3.0
1850,Deodorant H,0,6,1,3,2,4,5,1,4,3,4,4,4,3.0
1851,Deodorant H,1,3,1,3,2,4,5,1,4,4,5,5,5,3.0
1852,Deodorant H,1,3,2,3,1,3,4,3,3,4,3,3,4,3.0
1853,Deodorant H,0,6,2,3,2,3,1,3,3,5,4,5,5,3.0
1854,Deodorant H,0,6,1,3,1,4,4,4,3,1,4,1,1,3.0
1855,Deodorant H,1,4,2,3,2,5,4,1,4,3,5,1,4,3.0
1856,Deodorant H,0,6,3,3,4,4,4,1,4,1,5,5,2,3.0
1857,Deodorant H,0,7,0,4,1,3,4,3,3,1,5,1,4,3.0
1858,Deodorant H,0,5,3,3,2,4,5,3,4,3,4,1,5,3.0
1859,Deodorant H,0,5,1,3,2,2,4,4,5,1,3,4,4,3.0
1860,Deodorant H,0,7,2,3,3,5,2,2,4,5,4,1,4,3.0
1861,Deodorant H,0,6,0,2,3,4,1,2,5,3,5,2,4,3.0
1862,Deodorant H,1,1,0,4,2,5,1,3,3,5,4,4,3,3.0
1863,Deodorant H,0,6,3,4,1,2,4,3,5,3,4,4,5,3.0
1864,Deodorant H,0,6,0,4,2,2,4,5,3,2,4,5,4,3.0
1865,Deodorant H,0,6,0,4,5,4,1,4,2,5,1,3,2,3.0
1866,Deodorant H,0,5,0,5,3,3,2,2,3,5,5,3,2,3.0
1867,Deodorant H,1,4,2,4,5,5,4,1,3,2,5,4,5,3.0
1868,Deodorant H,1,4,0,3,2,4,4,1,3,2,5,4,4,3.0
1869,Deodorant H,0,6,0,3,2,1,5,1,3,2,4,2,1,3.0
1870,Deodorant H,0,6,1,3,4,3,2,3,4,1,5,5,1,3.0
1871,Deodorant H,0,7,1,3,3,5,1,2,3,3,4,5,5,3.0
1872,Deodorant H,0,6,0,3,1,5,4,1,5,2,4,1,4,3.0
1873,Deodorant H,0,6,0,5,2,3,4,3,5,4,4,4,4,3.0
1874,Deodorant H,0,7,1,5,3,5,4,2,5,4,3,1,1,3.0
1875,Deodorant H,1,1,1,3,4,4,2,2,2,2,5,5,4,3.0
1876,Deodorant H,0,7,1,3,1,4,5,4,5,4,4,5,5,3.0
1877,Deodorant H,1,4,2,5,1,5,4,1,2,2,4,3,4,3.0
1878,Deodorant H,0,6,2,4,1,5,4,2,5,1,1,4,5,3.0
1879,Deodorant H,0,7,0,3,5,5,4,1,5,1,4,1,3,3.0
1880,Deodorant H,0,5,0,3,5,5,3,1,5,4,2,3,3,3.0
1881,Deodorant H,0,6,0,3,4,4,5,1,4,3,4,4,4,3.0
1882,Deodorant H,0,5,0,4,3,1,4,1,5,3,5,2,5,3.0
1883,Deodorant H,0,5,1,4,5,5,1,3,3,2,5,5,5,3.0
1884,Deodorant H,0,6,3,3,2,4,4,2,5,1,5,4,3,3.0
1885,Deodorant H,0,5,3,3,5,4,5,1,2,2,2,3,2,3.0
1886,Deodorant H,0,6,1,5,4,4,2,1,4,2,5,4,5,3.0
1887,Deodorant H,0,5,2,4,3,3,5,1,5,1,2,5,4,3.0
1888,Deodorant H,1,4,2,4,1,3,1,1,3,1,4,2,2,3.0
1889,Deodorant H,1,2,1,3,1,4,5,1,4,5,5,3,5,3.0
1890,Deodorant H,0,5,2,4,2,5,4,1,5,1,5,5,4,3.0
1891,Deodorant H,0,5,2,3,1,2,4,2,5,2,5,2,5,3.0
1892,Deodorant H,1,4,2,4,4,2,2,3,4,1,5,1,2,3.0
1893,Deodorant H,0,6,2,3,5,4,5,4,5,2,5,5,4,3.0
1894,Deodorant H,0,6,0,3,1,3,3,1,3,4,2,2,4,3.0
1895,Deodorant H,0,7,2,3,5,5,3,3,5,1,5,4,5,3.0
1896,Deodorant H,0,5,2,3,1,4,4,4,4,4,1,4,3,3.0
1897,Deodorant H,1,1,0,3,3,4,2,2,3,5,5,4,4,3.0
1898,Deodorant H,0,7,1,3,3,5,5,1,5,1,4,4,2,3.0
1899,Deodorant H,1,4,2,3,5,4,5,1,1,2,4,5,2,3.0
1900,Deodorant H,0,6,0,3,2,4,4,2,3,4,4,5,5,3.0
1901,Deodorant H,0,6,1,4,2,4,4,4,3,1,5,4,4,3.0
1902,Deodorant H,1,2,2,3,2,5,3,3,2,2,5,5,5,3.0
1903,Deodorant H,1,3,1,4,2,3,5,5,4,4,5,3,3,3.0
1904,Deodorant H,1,1,1,5,2,5,5,3,5,4,4,4,4,3.0
1905,Deodorant H,1,4,2,3,2,4,1,2,3,1,2,5,2,3.0
1906,Deodorant H,0,5,1,3,3,5,3,2,1,2,5,1,5,3.0
1907,Deodorant H,0,5,1,3,1,3,3,1,5,2,3,4,4,3.0
1908,Deodorant H,0,5,2,3,4,4,4,1,4,3,4,3,5,3.0
1909,Deodorant H,1,4,2,4,2,5,2,5,5,1,3,5,5,3.0
1910,Deodorant H,0,5,1,3,1,5,3,1,3,1,3,5,1,3.0
1911,Deodorant H,0,6,0,3,1,1,3,1,4,1,5,4,1,3.0
1912,Deodorant H,0,6,3,3,1,5,1,4,5,2,5,4,4,3.0
1913,Deodorant H,0,6,1,4,1,5,4,1,4,2,4,5,4,3.0
1914,Deodorant H,0,5,1,3,1,4,4,3,5,5,3,5,5,3.0
1915,Deodorant H,0,6,1,4,1,2,5,4,3,3,4,4,5,3.0
1916,Deodorant H,0,6,2,3,5,1,4,2,4,5,5,5,5,3.0
1917,Deodorant H,1,3,2,3,2,5,2,1,1,2,5,5,2,3.0
1918,Deodorant H,1,1,2,3,5,3,4,2,1,2,5,5,2,3.0
1919,Deodorant H,0,7,1,3,5,5,5,5,2,2,1,5,1,3.0
1920,Deodorant H,0,7,0,2,2,1,2,4,3,1,5,4,4,3.0
1921,Deodorant H,0,5,0,3,2,5,2,5,5,4,4,5,5,3.0
1922,Deodorant H,0,5,5,4,2,5,2,1,4,2,5,3,4,3.0
1923,Deodorant H,0,5,1,3,3,4,4,4,5,5,5,3,5,3.0
1924,Deodorant H,0,6,2,3,3,4,4,4,5,4,5,1,3,3.0
1925,Deodorant H,1,4,0,3,1,4,4,2,4,2,4,4,1,3.0
1926,Deodorant H,0,5,1,5,2,5,2,2,1,2,4,5,3,3.0
1927,Deodorant H,1,4,1,3,5,5,5,2,2,3,3,4,3,3.0
1928,Deodorant H,0,5,1,3,1,3,2,2,2,2,3,5,5,3.0
1929,Deodorant H,0,7,2,4,3,1,5,2,4,3,5,4,5,3.0
1930,Deodorant H,0,7,1,3,2,5,5,1,4,4,3,3,3,3.0
1931,Deodorant H,0,6,2,4,2,5,1,1,4,1,3,4,5,3.0
1932,Deodorant H,0,7,0,3,2,5,2,1,4,1,5,4,4,3.0
1933,Deodorant H,0,7,0,3,1,4,4,1,3,5,2,3,3,3.0
1934,Deodorant H,0,6,3,3,5,2,3,2,4,2,3,5,5,3.0
1935,Deodorant H,0,5,0,3,5,5,2,3,4,2,5,5,3,3.0
1936,Deodorant H,0,5,0,5,1,4,3,1,4,5,3,5,4,3.0
1937,Deodorant H,0,7,0,3,2,4,4,1,2,3,5,3,2,3.0
1938,Deodorant H,0,5,1,3,3,5,3,4,4,2,1,5,2,3.0
1939,Deodorant H,0,7,0,3,5,4,3,3,1,2,5,4,3,3.0
1940,Deodorant H,0,7,1,3,4,3,5,2,3,3,5,3,4,3.0
1941,Deodorant H,0,6,1,4,2,5,3,1,1,5,1,3,3,3.0
1942,Deodorant H,1,4,0,3,4,2,4,3,5,1,4,1,3,3.0
1943,Deodorant H,0,6,1,5,1,3,5,4,3,1,3,4,5,3.0
1944,Deodorant H,0,6,1,2,5,2,4,2,3,2,4,5,5,3.0
1945,Deodorant H,1,1,2,3,4,3,2,3,5,3,2,4,5,3.0
1946,Deodorant H,0,6,1,3,2,4,3,5,5,1,4,5,3,3.0
1947,Deodorant H,0,5,2,3,1,4,4,5,4,2,5,3,5,3.0
1948,Deodorant H,0,7,1,3,3,5,5,2,4,1,3,4,3,3.0
1949,Deodorant H,0,5,0,3,1,2,5,2,3,1,4,4,4,3.0
1950,Deodorant H,1,3,0,3,1,1,5,4,5,1,3,5,3,3.0
1951,Deodorant H,0,6,2,4,1,5,4,4,1,1,4,5,3,3.0
1952,Deodorant H,0,7,2,3,1,4,2,3,5,3,5,4,3,3.0
1953,Deodorant H,1,4,0,3,1,5,4,4,1,2,4,4,2,3.0
1954,Deodorant H,0,5,0,5,1,4,4,2,2,2,5,5,1,3.0
1955,Deodorant H,0,5,3,3,5,2,3,2,4,2,4,4,5,3.0
1956,Deodorant H,0,7,1,2,2,4,1,1,5,3,5,3,4,3.0
1957,Deodorant H,0,5,2,4,2,5,1,1,1,1,5,4,4,3.0
1958,Deodorant H,0,6,0,4,2,5,4,5,3,2,2,4,3,3.0
1959,Deodorant H,1,3,1,4,4,3,4,1,3,3,5,2,5,3.0
1960,Deodorant H,0,5,1,4,1,5,2,2,5,1,4,1,3,3.0
1961,Deodorant H,0,5,0,5,5,4,4,5,2,1,3,2,4,3.0
1962,Deodorant H,0,5,1,3,2,3,3,5,2,4,4,4,2,3.0
1963,Deodorant H,0,5,1,3,2,5,4,1,2,2,2,3,3,3.0
1964,Deodorant H,1,3,1,3,1,4,1,1,4,1,5,5,3,3.0
1965,Deodorant H,1,4,0,3,5,2,2,3,5,1,4,2,5,3.0
1966,Deodorant H,0,6,1,3,4,3,2,2,4,2,5,3,2,3.0
1967,Deodorant H,1,4,0,3,2,1,5,3,3,3,2,4,5,3.0
1968,Deodorant H,0,5,1,3,1,4,2,3,5,1,4,1,4,3.0
1969,Deodorant H,0,6,2,3,3,5,3,2,5,1,4,2,5,3.0
1970,Deodorant H,0,7,0,3,1,4,5,3,3,5,5,5,5,3.0
1971,Deodorant H,0,5,1,3,5,3,4,1,5,5,4,4,4,3.0
1972,Deodorant H,0,7,0,3,5,5,5,5,4,5,5,4,2,3.0
1973,Deodorant H,0,5,0,2,2,5,5,2,4,2,4,5,4,3.0
1974,Deodorant H,0,7,1,1,5,4,5,5,3,5,1,4,3,3.0
1975,Deodorant H,0,5,2,5,5,1,3,1,3,2,1,4,4,3.0
1976,Deodorant H,0,7,0,3,2,3,4,3,5,2,4,2,5,3.0
1977,Deodorant H,0,5,3,1,4,5,4,1,5,3,5,5,4,3.0
1978,Deodorant H,0,5,0,3,2,4,4,4,4,5,4,4,5,3.0
1979,Deodorant H,0,6,1,4,5,5,4,4,5,1,5,4,4,3.0
1980,Deodorant H,0,6,0,4,1,4,4,1,3,3,3,4,4,3.0
1981,Deodorant H,0,5,1,3,4,5,5,4,4,1,4,1,3,3.0
1982,Deodorant H,0,6,1,3,2,4,5,5,1,1,5,5,5,3.0
1983,Deodorant H,0,5,1,3,1,2,2,3,5,1,3,5,5,3.0
1984,Deodorant H,0,7,0,4,3,1,3,2,4,2,3,4,5,3.0
1985,Deodorant H,0,6,1,3,1,4,4,4,2,4,5,5,5,3.0
1986,Deodorant H,1,4,0,3,2,2,1,1,3,3,3,3,5,3.0
1987,Deodorant H,0,5,1,3,3,4,2,1,4,2,4,4,2,3.0
1988,Deodorant H,1,4,1,4,5,3,3,1,5,2,5,1,4,3.0
1989,Deodorant H,0,5,1,3,5,4,3,2,5,2,1,1,4,3.0
1990,Deodorant H,0,6,0,3,1,4,5,3,5,1,3,4,5,3.0
1991,Deodorant H,1,4,2,3,2,5,3,3,5,2,5,3,2,3.0
1992,Deodorant H,0,5,2,4,4,5,1,1,3,1,2,2,5,3.0
1993,Deodorant H,0,6,0,5,3,5,4,1,3,1,4,4,2,3.0
1994,Deodorant H,0,7,0,4,5,1,5,1,3,1,4,3,4,3.0
1995,Deodorant H,0,6,3,3,1,3,4,5,3,1,4,3,1,3.0
1996,Deodorant H,0,7,1,3,3,4,4,3,4,1,5,5,5,3.0
1997,Deodorant H,0,5,1,3,5,3,4,3,4,2,3,1,5,3.0
1998,Deodorant H,0,6,0,3,2,5,3,1,3,1,5,5,5,3.0
1999,Deodorant H,0,7,2,3,1,2,5,1,4,2,2,4,4,3.0
2000,Deodorant J,0,5,2,3,4,5,4,1,4,1,2,2,5,4.0
2001,Deodorant J,0,5,1,4,3,5,5,2,4,4,4,5,4,4.0
2002,Deodorant J,0,6,0,3,1,3,5,1,4,1,4,3,3,4.0
2003,Deodorant J,0,5,1,3,1,5,3,1,2,2,3,5,4,4.0
2004,Deodorant J,0,5,1,4,2,5,3,1,2,2,1,5,4,4.0
2005,Deodorant J,0,7,1,3,2,1,3,2,5,1,4,4,5,4.0
2006,Deodorant J,0,5,1,3,3,4,5,3,1,1,4,2,4,4.0
2007,Deodorant J,0,5,1,3,5,4,2,4,5,3,5,4,2,4.0
2008,Deodorant J,0,6,1,3,5,4,3,1,5,5,5,4,4,4.0
2009,Deodorant J,0,5,0,3,1,5,5,1,4,3,4,4,5,4.0
2010,Deodorant J,0,6,1,3,1,4,5,3,4,1,4,5,4,4.0
2011,Deodorant J,1,4,0,3,1,2,3,2,2,5,5,5,4,4.0
2012,Deodorant J,0,6,2,3,2,5,4,4,5,2,5,4,5,4.0
2013,Deodorant J,1,3,1,4,3,2,4,2,5,3,4,5,4,4.0
2014,Deodorant J,1,4,1,3,1,1,4,3,5,2,3,3,5,4.0
2015,Deodorant J,1,1,1,5,1,5,5,2,3,1,3,3,4,4.0
2016,Deodorant J,0,5,0,5,3,4,5,1,1,2,5,2,3,4.0
2017,Deodorant J,0,6,1,4,5,5,5,2,1,1,5,5,5,4.0
2018,Deodorant J,0,6,1,4,1,5,4,4,4,3,3,2,2,4.0
2019,Deodorant J,0,6,3,3,1,3,2,4,1,1,3,2,5,4.0
2020,Deodorant J,0,7,0,5,4,4,4,1,5,1,5,4,3,4.0
2021,Deodorant J,1,2,3,3,2,2,5,1,5,2,4,5,4,4.0
2022,Deodorant J,0,6,2,3,2,5,5,2,3,2,4,5,4,4.0
2023,Deodorant J,1,2,1,5,2,1,1,3,5,1,2,5,3,4.0
2024,Deodorant J,0,7,1,3,2,5,5,5,5,4,4,5,3,4.0
2025,Deodorant J,0,5,1,4,5,4,5,3,1,2,5,3,4,4.0
2026,Deodorant J,0,6,2,3,3,3,5,2,4,3,4,3,5,4.0
2027,Deodorant J,0,6,1,4,1,4,2,1,3,1,4,4,4,4.0
2028,Deodorant J,0,6,0,3,4,4,4,1,3,3,5,2,5,4.0
2029,Deodorant J,0,6,2,3,5,3,5,3,2,1,3,4,5,4.0
2030,Deodorant J,0,6,0,3,1,1,4,2,1,3,5,2,5,4.0
2031,Deodorant J,1,2,1,3,1,5,5,4,5,1,5,4,3,4.0
2032,Deodorant J,0,7,2,4,5,4,5,2,4,2,5,3,3,4.0
2033,Deodorant J,0,6,1,3,4,5,3,2,3,2,5,2,3,4.0
2034,Deodorant J,1,2,3,3,3,5,4,1,5,5,2,4,3,4.0
2035,Deodorant J,0,5,1,4,2,5,4,3,5,1,5,4,3,4.0
2036,Deodorant J,0,7,1,4,1,4,1,4,2,5,5,3,2,4.0
2037,Deodorant J,1,3,1,4,3,5,5,2,4,1,5,5,3,4.0
2038,Deodorant J,0,5,2,4,1,5,2,3,5,4,3,5,4,4.0
2039,Deodorant J,0,7,1,2,4,4,5,1,2,2,4,5,2,4.0
2040,Deodorant J,0,7,1,4,2,5,4,2,4,1,3,4,5,4.0
2041,Deodorant J,1,4,2,3,5,2,4,1,1,2,1,5,5,4.0
2042,Deodorant J,0,7,2,3,2,5,5,3,2,2,4,5,3,4.0
2043,Deodorant J,0,7,1,3,2,4,5,1,2,1,5,5,3,4.0
2044,Deodorant J,0,6,0,3,2,1,5,2,4,4,1,5,4,4.0
2045,Deodorant J,0,5,2,3,5,5,5,2,5,2,4,2,5,4.0
2046,Deodorant J,0,6,2,3,3,3,4,2,3,1,2,1,4,4.0
2047,Deodorant J,0,6,0,5,3,3,5,2,3,1,5,2,5,4.0
2048,Deodorant J,0,6,2,4,1,5,4,1,4,1,1,1,4,4.0
2049,Deodorant J,0,6,2,4,1,4,4,2,2,3,2,3,5,4.0
2050,Deodorant J,0,6,2,3,2,5,3,1,4,4,5,3,5,4.0
2051,Deodorant J,0,5,1,3,1,5,3,1,4,1,2,3,5,4.0
2052,Deodorant J,0,7,1,3,1,3,3,2,4,2,2,5,5,4.0
2053,Deodorant J,1,1,0,4,5,3,4,1,4,4,4,5,3,4.0
2054,Deodorant J,0,6,1,3,1,1,2,3,5,1,1,5,4,4.0
2055,Deodorant J,0,5,1,3,3,5,4,1,5,1,5,4,5,4.0
2056,Deodorant J,1,3,0,3,2,3,4,4,5,4,5,5,2,4.0
2057,Deodorant J,0,7,0,3,3,1,2,3,4,3,3,5,3,4.0
2058,Deodorant J,0,7,2,3,3,4,1,2,5,1,4,3,5,4.0
2059,Deodorant J,1,1,0,4,1,1,3,2,1,1,1,1,2,4.0
2060,Deodorant J,0,7,0,3,1,4,1,3,3,4,4,5,5,4.0
2061,Deodorant J,0,5,1,3,5,3,4,4,3,3,4,4,5,4.0
2062,Deodorant J,0,6,1,3,5,4,1,1,4,1,2,5,5,4.0
2063,Deodorant J,0,6,1,5,3,2,3,1,3,4,2,4,2,4.0
2064,Deodorant J,0,6,1,4,3,3,4,2,2,1,5,1,3,4.0
2065,Deodorant J,0,7,1,3,2,5,3,3,4,2,4,4,4,4.0
2066,Deodorant J,0,6,2,3,2,1,1,1,1,2,4,4,5,4.0
2067,Deodorant J,0,5,0,1,5,4,5,2,5,2,4,5,4,4.0
2068,Deodorant J,0,5,0,5,5,5,5,2,5,1,4,2,3,4.0
2069,Deodorant J,0,6,0,3,5,1,2,2,4,1,4,1,4,4.0
2070,Deodorant J,0,6,0,3,4,5,2,2,2,1,5,4,1,4.0
2071,Deodorant J,0,7,0,3,4,4,4,3,4,1,3,4,2,4.0
2072,Deodorant J,0,5,2,3,4,3,4,3,5,2,2,5,5,4.0
2073,Deodorant J,0,6,1,3,5,4,4,3,5,5,4,5,5,4.0
2074,Deodorant J,0,5,0,2,1,4,3,1,2,4,2,4,5,4.0
2075,Deodorant J,1,4,1,4,1,4,2,3,3,1,1,4,1,4.0
2076,Deodorant J,0,5,2,3,1,5,5,2,1,2,2,3,4,4.0
2077,Deodorant J,1,1,2,3,1,3,1,1,3,2,1,5,5,4.0
2078,Deodorant J,1,4,1,4,4,5,5,4,5,1,3,4,3,4.0
2079,Deodorant J,0,6,1,3,1,3,3,1,2,2,4,5,5,4.0
2080,Deodorant J,0,5,2,4,3,5,3,3,5,1,2,4,4,4.0
2081,Deodorant J,0,6,0,3,3,4,3,3,1,3,2,5,2,4.0
2082,Deodorant J,0,6,2,3,1,5,5,5,3,1,5,1,3,4.0
2083,Deodorant J,0,7,2,4,1,4,4,1,5,5,4,1,4,4.0
2084,Deodorant J,0,6,1,5,1,5,3,2,4,2,3,3,4,4.0
2085,Deodorant J,0,6,1,3,1,3,2,1,1,2,5,2,4,4.0
2086,Deodorant J,0,6,0,3,5,3,4,3,4,3,5,5,4,4.0
2087,Deodorant J,0,5,3,2,1,5,5,4,2,1,5,2,4,4.0
2088,Deodorant J,0,5,1,5,2,4,3,2,4,4,5,4,1,4.0
2089,Deodorant J,0,5,2,5,1,4,5,1,5,3,3,2,2,4.0
2090,Deodorant J,1,4,0,4,3,1,4,4,2,1,5,4,2,4.0
2091,Deodorant J,0,6,1,3,4,5,1,2,5,1,5,4,3,4.0
2092,Deodorant J,0,5,1,3,2,4,4,2,2,4,5,1,5,4.0
2093,Deodorant J,0,6,1,4,1,5,2,5,3,3,5,2,2,4.0
2094,Deodorant J,0,6,1,3,1,2,1,2,2,1,5,3,5,4.0
2095,Deodorant J,0,5,0,5,4,2,2,4,2,3,5,1,3,4.0
2096,Deodorant J,1,1,2,3,2,4,3,4,4,1,5,5,3,4.0
